STUDYID,DOMAIN,USUBJID,PUID,COHORT,SUBJID,LBSEQ,POOLID,LBGRPID,LBREFID,LBSPID,LBTESTCD,LBTEST,LBCAT,LBSCAT,LBORRES,LBORRESU,LBORNRLO,LBORNRHI,LBSTRESC,LBSTRESN,LBSTRESU,LBSTNRLO,LBSTNRHI,LBSTNRC,LBNRIND,LBSTAT,LBREASND,LBNAM,LBSPEC,LBANTREG,LBSPCCND,LBSPCUFL,LBLOC,LBLAT,LBDIR,LBPORTOT,LBMETHOD,LBBLFL,LBFAST,LBDRVFL,LBTOX,LBTOXGR,LBEXCLFL,LBREASEX,LBUSCHFL,VISITDY,LBDTC,LBENDTC,LBDY,LBENDY,LBNOMDY,LBNOMLBL,LBTPT,LBTPTNUM,LBELTM,LBTPTREF,LBRFTDTC
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0019,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-09,2012-04-09,69,69,1,Week 6,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.002,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-12,2012-04-12,72,72,1,Week 6,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0021,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-12,2012-04-12,72,72,1,Week 6,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0022,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-16,2012-04-16,76,76,1,Week 7,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0023,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-16,2012-04-16,76,76,1,Week 7,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0024,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-19,2012-04-19,79,79,1,Week 7,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0025,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-19,2012-04-19,79,79,1,Week 7,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0026,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-23,2012-04-23,83,83,1,Week 8,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0027,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-23,2012-04-23,83,83,1,Week 8,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0028,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-26,2012-04-26,86,86,1,Week 8,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0029,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-26,2012-04-26,86,86,1,Week 8,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.003,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-30,2012-04-30,90,90,1,Week 9,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0031,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-04-30,2012-04-30,90,90,1,Week 9,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0032,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-03,2012-05-03,93,93,1,Week 9,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0033,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-03,2012-05-03,93,93,1,Week 9,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0034,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-07,2012-05-07,97,97,1,Week 10,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0035,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-07,2012-05-07,97,97,1,Week 10,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0036,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-10,2012-05-10,100,100,1,Week 10,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0037,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-10,2012-05-10,100,100,1,Week 10,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0038,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-14,2012-05-14,104,104,1,Week 11,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0039,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-14,2012-05-14,104,104,1,Week 11,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.004,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-18,2012-05-18,108,108,1,Week 11,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0041,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-18,2012-05-18,108,108,1,Week 11,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0042,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-21,2012-05-21,111,111,1,Week 12,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0043,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-21,2012-05-21,111,111,1,Week 12,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0044,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-24,2012-05-24,114,114,1,Week 12,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0045,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-24,2012-05-24,114,114,1,Week 12,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0046,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-30,2012-05-30,120,120,1,Week 13,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0047,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-05-30,2012-05-30,120,120,1,Week 13,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0048,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-04,2012-06-04,125,125,1,Week 14,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0049,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-04,2012-06-04,125,125,1,Week 14,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.005,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-07,2012-06-07,128,128,1,Week 14,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0051,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-07,2012-06-07,128,128,1,Week 14,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0052,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-11,2012-06-11,132,132,1,Week 15,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0053,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-11,2012-06-11,132,132,1,Week 15,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0054,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-14,2012-06-14,135,135,1,Week 15,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0055,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-14,2012-06-14,135,135,1,Week 15,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0056,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-18,2012-06-18,139,139,1,Week 16,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0057,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-18,2012-06-18,139,139,1,Week 16,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0058,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-21,2012-06-21,142,142,1,Week 16,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0059,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-21,2012-06-21,142,142,1,Week 16,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.006,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-25,2012-06-25,146,146,1,Week 17,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0061,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-25,2012-06-25,146,146,1,Week 17,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0062,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-28,2012-06-28,149,149,1,Week 17,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0063,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-06-28,2012-06-28,149,149,1,Week 17,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0064,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-07-02,2012-07-02,153,153,1,Week 18,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0065,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-07-02,2012-07-02,153,153,1,Week 18,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0066,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-07-05,2012-07-05,156,156,1,Week 18,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0067,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-07-05,2012-07-05,156,156,1,Week 18,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0068,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-07-12,2012-07-12,163,163,1,Week 19,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0069,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-07-12,2012-07-12,163,163,1,Week 19,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.007,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-07-19,2012-07-19,170,170,1,Week 20,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0071,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-07-19,2012-07-19,170,170,1,Week 20,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0072,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-07-26,2012-07-26,177,177,1,Week 21,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0073,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-07-26,2012-07-26,177,177,1,Week 21,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0074,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-08-02,2012-08-02,184,184,1,Week 22,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0075,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-08-02,2012-08-02,184,184,1,Week 22,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0076,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-08-09,2012-08-09,191,191,1,Week 23,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0077,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-08-09,2012-08-09,191,191,1,Week 23,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0078,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-08-16,2012-08-16,198,198,1,Week 24,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0079,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-08-16,2012-08-16,198,198,1,Week 24,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.008,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-08-23,2012-08-23,205,205,1,Week 25,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0081,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-08-23,2012-08-23,205,205,1,Week 25,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0082,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-08-30,2012-08-30,212,212,1,Week 26,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0083,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-08-30,2012-08-30,212,212,1,Week 26,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0084,,,,,Axis A,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-09-06,2012-09-06,219,219,1,Week 27,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b121,N150,b,121,7.0085,,,,,Axis B,Tumor Volume Measurement,,,0.0,mm,,,0.0,0.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-09-06,2012-09-06,219,219,1,Week 27,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.0,,,,,Axis A,Tumor Volume Measurement,,,8.0,mm,,,8.0,8.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),Y,,,,,,,,,2012-02-27,2012-02-27,27,27,1,Week 1,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.0001,,,,,Axis B,Tumor Volume Measurement,,,7.5,mm,,,7.5,7.5,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),Y,,,,,,,,,2012-02-27,2012-02-27,27,27,1,Week 1,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.0002,,,,,Axis A,Tumor Volume Measurement,,,10.0,mm,,,10.0,10.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-01,2012-03-01,30,30,1,Week 1,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.0003,,,,,Axis B,Tumor Volume Measurement,,,9.0,mm,,,9.0,9.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-01,2012-03-01,30,30,1,Week 1,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.0004,,,,,Axis A,Tumor Volume Measurement,,,10.5,mm,,,10.5,10.5,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-05,2012-03-05,34,34,1,Week 2,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.0005,,,,,Axis B,Tumor Volume Measurement,,,9.5,mm,,,9.5,9.5,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-05,2012-03-05,34,34,1,Week 2,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.0006,,,,,Axis A,Tumor Volume Measurement,,,10.5,mm,,,10.5,10.5,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-08,2012-03-08,37,37,1,Week 2,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.0007,,,,,Axis B,Tumor Volume Measurement,,,9.5,mm,,,9.5,9.5,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-08,2012-03-08,37,37,1,Week 2,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.0008,,,,,Axis A,Tumor Volume Measurement,,,11.0,mm,,,11.0,11.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-12,2012-03-12,41,41,1,Week 3,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.0009,,,,,Axis B,Tumor Volume Measurement,,,10.0,mm,,,10.0,10.0,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-12,2012-03-12,41,41,1,Week 3,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.001,,,,,Axis A,Tumor Volume Measurement,,,11.5,mm,,,11.5,11.5,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-15,2012-03-15,44,44,1,Week 3,,,,,
Xeno Nimo Hypox;FaDu,LB,N150b122,N150,b,122,7.0011,,,,,Axis B,Tumor Volume Measurement,,,10.5,mm,,,10.5,10.5,mm,,,,,,,OncoRay,,heterotope,solid tumor,Y,,,,entire,Mechanical Measurement (Digital Caliber),,,,,,,,,,2012-03-15,2012-03-15,44,44,1,Week 3,,,,,
